EIN,GrossReceiptsAmt,RevenueAmt,TotalNetAssetsFundBalanceGrp/EOYAmt,TotalLiabilitiesGrp/EOYAmt,labels
561371814,5.498009961662076e-07,0.0013440831275568469,0.050796856174862064,0.00013027158560173103,94
746334106,0.001298769284669736,0.0013347858852778636,0.10570811887655332,1.5255619990807263e-05,94
200334197,1.3549146402778054e-05,0.0013347858852778636,0.05043438704819111,0.00038203093421841714,90
366456299,1.864676067759163e-05,0.0016499066893606203,0.04988135912710419,1.6567111040488452e-05,94
440667175,6.978475429687578e-06,0.0014376482959662764,0.04978378008223245,1.89896285286302e-05,87
860416461,0.00021923715176381728,0.0018997452540759777,0.05057147747850621,0.00018135207315608746,83
136260145,0.0001095620876730349,0.0029299331793951004,0.05115367070442747,0.00010141941389334714,94
362934435,0.00017034014993327407,0.0013347858852778636,0.05336583217816978,1.5255619990807263e-05,90
134997570,1.0987117686155868e-05,0.0013347858852778636,0.049647769070433403,1.780157316869274e-05,95
251851554,5.74545701453049e-08,0.0013347858852778636,0.04994269654943201,1.5255619990807263e-05,94
621550063,7.635132555548087e-07,0.0013348106449110966,0.04987310147821145,1.5255619990807263e-05,50
330553437,5.601352050368896e-06,0.0013347858852778636,0.04962227106569613,1.74128507152287e-05,87
510156393,1.0169927454517296e-05,0.0013347858852778636,0.04975661529971453,1.5408204603022437e-05,90
541762488,1.3571255577324284e-05,0.0013347858852778636,0.04977914577873686,1.5369269219215807e-05,89
840789830,2.1964366773871896e-05,0.0017032627085923583,0.0498729237145135,0.0002517070489254648,94
136020335,0.0003557754486017682,0.0013347858852778636,0.055792539654122494,0.00022830056941165698,94
271338879,1.2492035022719256e-05,0.0013347858852778636,0.0496369667167003,1.5808818133162554e-05,90
261600805,1.4952390820103673e-05,0.001376017607308077,0.04962948702709842,2.3289989054689054e-05,92
50488093,1.7508797071145888e-05,0.0016307769015321567,0.05072456508571907,2.2126768155774196e-05,94
366668576,0.0002900048418922411,0.0013347858852778636,0.06060858999924766,1.5255619990807263e-05,94
421551989,7.5836225714066024e-06,0.0013347858852778636,0.049751318952862424,1.5255619990807263e-05,91
383031998,3.161816945835301e-06,0.0013347858852778636,0.04958104233511822,1.539399844947137e-05,90
370710280,5.1233663385168306e-05,0.0013347858852778636,0.04984941067290683,5.3748824114315196e-05,95
680263041,5.0614342944799776e-05,0.0013347858852778636,0.04975940000499613,1.8627108536160355e-05,90
650036888,2.7576085245153863e-05,0.001404303012313431,0.049751437980633924,2.021009496481751e-05,83
640392862,5.117790726816695e-06,0.0013347858852778636,0.0495680683080247,1.5255619990807263e-05,94
237100610,0.0013719343121271687,0.0013347858852778636,0.05876769792767441,0.0014000853586101653,94
911754933,5.763501615001202e-05,0.0013347858852778636,0.05134636966485257,4.8278928843318795e-05,90
750891465,0.0008789704691047659,0.0016571469013106075,0.06589177222423837,0.00015335532235301197,114
770425628,1.960064710364319e-05,0.0013347858852778636,0.05057831107291704,2.8172696645574642e-05,94
363174683,1.016260653579338e-06,0.0013347858852778636,0.04961941401020049,1.5255619990807263e-05,90
954754166,5.0181969484965206e-06,0.0014196445762572488,0.04969936138570438,5.0506453720126256e-05,94
570293874,1.8701843270070386e-05,0.0013347858852778636,0.0503720752318515,2.0773605722343207e-05,90
411772945,1.4416148165414161e-05,0.0015759476841230565,0.04996773983696378,2.316339644193398e-05,94
752794263,1.3728684613563407e-05,0.0015669406247455638,0.049691148469470876,1.5255619990807263e-05,90
990351982,1.5850960384277312e-06,0.0013611697504509249,0.04996369211477348,1.642178735119938e-05,94
363958717,1.8992922998533348e-05,0.001536899266551327,0.049545291993866473,0.00033442853397643035,91
261446177,7.017803405072463e-06,0.0013347858852778636,0.0498728509753198,1.5255619990807263e-05,90
650267991,6.987582652580132e-06,0.0014529472733409334,0.04973484877671582,2.2959353984633823e-05,94
520971454,0.000453301008815086,0.0013347858852778636,0.04695361863926855,0.0014913281154841297,90
237137657,3.209610831632524e-05,0.0013347858852778636,0.0496928638697072,2.181507462378706e-05,94
330934888,1.5176118096306594e-05,0.0013347858852778636,0.04965438561420209,1.5255619990807263e-05,90
561576009,5.240020785831223e-07,0.0013347858852778636,0.05075937409622889,1.836518915698548e-05,92
133156445,0.0036284736238131293,0.0013347858852778636,0.10398661438265222,0.0030360059147831733,90
454395521,1.3815744979028234e-06,0.0013347858852778636,0.04987287742593569,1.5255619990807263e-05,90
906143566,0.0002199553338906336,0.0013347858852778636,0.049665071274041565,3.0496086751160055e-05,94
911784267,1.4546665504424163e-06,0.0013347858852778636,0.049641843354515,1.5255619990807263e-05,106
366109788,3.808019799758055e-06,0.0013347858852778636,0.04957614391444338,1.5255619990807263e-05,90
330662734,4.256751120389346e-05,0.0013347858852778636,0.04994232974162637,2.443942472312102e-05,90
841419735,2.5272104271712323e-06,0.0013347858852778636,0.049780896187141266,1.5255619990807263e-05,90
381985601,2.9832743799964e-06,0.0013347858852778636,0.049728077419048264,1.5255619990807263e-05,90
270105951,4.604887161019031e-06,0.0013980160462429133,0.04785861206966101,0.0006169518868771729,94
611307946,1.9100276950700874e-06,0.0013533729419458601,0.04983331508415878,1.8615112228717233e-05,87
472341012,6.118443181676641e-06,0.0013347858852778636,0.04957960622226731,1.5255619990807263e-05,90
952230127,2.525069790536359e-05,0.0013532882640002034,0.05027521618830345,5.4328961333033996e-05,94
232054924,6.897008246127824e-06,0.0013347858852778636,0.049562233613343325,1.5255619990807263e-05,95
366888131,1.585186817819908e-05,0.0013347858852778636,0.049788972960498876,2.0278179271095593e-05,94
472764277,6.62724703298891e-06,0.0013347858852778636,0.04959702589772839,1.5390631064925932e-05,90
742443113,5.7071246840920565e-06,0.0013347858852778636,0.049690764157581196,0.00014018695462654127,94
330504955,2.3995189627886625e-05,0.0013347858852778636,0.04973011294953277,1.5255619990807263e-05,92
311726654,1.517661591877982e-05,0.0015913452048379809,0.04975159979616642,1.5255619990807263e-05,90
237115412,0.0005536283431913969,0.0013347858852778636,0.058915240630041735,2.9998555684571538e-05,94
720404475,4.566783243244785e-05,0.0013347858852778636,0.05058617818624577,2.2812241372304987e-05,94
470563371,4.804267989913692e-05,0.0020803088409687863,0.05051931569703433,1.5890687669923526e-05,94
610499414,2.3000071787581962e-05,0.0013347858852778636,0.04957195810447896,1.5255619990807263e-05,94
156025162,0.001179139674553294,0.0013347858852778636,0.06796321019777729,8.215208137048532e-05,94
314352794,5.902681065045343e-06,0.0013347858852778636,0.04956788470963206,5.684271389620372e-05,94
742791889,6.904294024441867e-05,0.0014911073152722636,0.050301136235956,2.9463667695682068e-05,87
261365151,1.2046337490807156e-05,0.0013347858852778636,0.04975201444846844,1.6870912264947218e-05,88
860310614,5.5344974205820815e-06,0.0013449660560779348,0.05015904975107506,1.5255619990807263e-05,81
264446362,2.5168937885054877e-05,0.0013347858852778636,0.050780740359172453,1.5655496905578067e-05,90
752914522,6.82974364489247e-06,0.0014456332776839117,0.04963282174959865,1.5255619990807263e-05,94
300110364,6.774543917714131e-06,0.0013347858852778636,0.049430163354332084,5.5032849933797656e-05,90
943240879,1.0029131545618914e-05,0.001405719758527022,0.0495845727143801,1.5255619990807263e-05,90
201054593,6.807505622176698e-05,0.0014504633869350011,0.05022202827852693,2.133301247995415e-05,83
237147455,1.7515034493898664e-05,0.0016287461164143878,0.049798550806308184,1.540357444927246e-05,89
352050344,1.492969597205953e-06,0.001360023379432238,0.04979613057495435,1.595035351483801e-05,94
756042162,0.0006107609978985736,0.0013347858852778636,0.0711003353169082,3.229879502140706e-05,90
340714666,0.00013212928817830905,0.0017084840200485285,0.05205860345399525,0.00013577357625667614,90
590526027,4.545371020161071e-05,0.0017202136486963197,0.0497691042691902,0.0001034125898519455,90
870527755,4.13992097102558e-06,0.0013347858852778636,0.04979109562242396,1.5255619990807263e-05,94
260076074,5.312497881198006e-06,0.0014245786759679168,0.049689673069675776,4.995251896240165e-05,94
113774691,7.923664604295124e-06,0.0014275983608370106,0.047768664805432515,0.000979026437510118,94
650610872,0.00011102123462573635,0.0013347858852778636,0.04985194798713394,4.073272530775852e-05,92
440546294,0.00010124490904549176,0.0018737600189979674,0.05139252209978228,5.409261303025104e-05,90
112587515,4.458058815092141e-06,0.001409580280540708,0.049956790837904344,1.8895867915193153e-05,94
363905300,1.5901650425521716e-05,0.0013349557363618418,0.04962607061887265,1.5255619990807263e-05,143
208098729,3.8521883666031935e-05,0.0013347858852778636,0.05164794752884901,2.235869676634126e-05,91
954394305,8.086634111824508e-05,0.0013474152789973409,0.05027971162606563,4.8218947306103174e-05,144
450406491,1.0424900411833896e-05,0.0014928984271403373,0.04971338643579984,1.9040139296811777e-05,121
363762414,8.356184482504173e-06,0.0013347858852778636,0.04960245605357853,2.3689865969459853e-05,118
750884075,2.0674508745742313e-05,0.0013347858852778636,0.05006267420922627,2.652804498742915e-05,90
561338488,8.622528290782761e-05,0.0013347858852778636,0.05172642378333391,1.5396418757113403e-05,90
942801005,5.584338235254512e-06,0.0013631792422841133,0.04999782741253742,1.5521432908362803e-05,90
742505662,0.0004656711944665644,0.0013347858852778636,0.05623890235480019,0.00030219245649218206,129
952094202,4.017854900590469e-05,0.0013347858852778636,0.05075709700938457,1.790070055124908e-05,90
264668228,6.121435973250979e-05,0.0013347858852778636,0.04957160218810339,1.9487054364451673e-05,90
720491106,0.0015395677134224864,0.020598930873094685,0.052252391946407184,0.0005031440757026922,94
272450042,4.923962082682254e-06,0.0013347858852778636,0.04943536829096752,6.993531547040207e-05,91
421369988,2.2106714717539748e-05,0.0013351057797392337,0.05016239847684253,1.5943934438048267e-05,46
263699349,6.448938736549175e-06,0.0014438386994671856,0.04987557461079707,1.5255619990807263e-05,90
260465972,6.090008733352945e-05,0.0013347858852778636,0.049700045989880336,1.7518502405341827e-05,90
581518223,5.597281619558398e-06,0.0013347858852778636,0.05046359436282716,1.5255619990807263e-05,90
351148191,0.00011983465440806152,0.001345610301734657,0.049833935117713585,2.7804599422451416e-05,43
521020149,7.331475488717435e-05,0.0014968728434668949,0.04985694793149623,4.7817702391360786e-05,83
240795467,4.22831667206565e-05,0.0013347858852778636,0.05037046330020086,2.725192743393135e-05,90
133813813,0.00015803989369744657,0.0013680905631322069,0.05362702111864278,0.0004140129846310189,144
770607823,1.4945889844276834e-05,0.0015503883147366534,0.04815568554936342,0.0008598354412166859,94
411675926,1.6647183504690585e-06,0.0013347858852778636,0.053701457041550646,1.5255619990807263e-05,94
741484491,0.000955174614910221,0.005840254748499024,0.056425040784525544,0.0007141227137818473,90
270055624,6.285389412256857e-06,0.0013347858852778636,0.049522667381769955,2.9021803704860333e-05,90
16010273,1.0330431276620464e-05,0.0013347858852778636,0.05051363659421112,1.5255619990807263e-05,95
237286547,2.2679064143375623e-05,0.0013347858852778636,0.0498454465813403,1.5255619990807263e-05,94
370792770,0.0009775329935298141,0.01666272113657888,0.054224118877637804,0.0014994628746997725,94
223209160,0.00014573079379180058,0.0013347858852778636,0.05098093923614099,2.1050678331972556e-05,90
203860924,1.3742418657089476e-05,0.0013347858852778636,0.04997826018045395,3.217083440868041e-05,90
431093486,4.037428108890735e-06,0.0013347858852778636,0.049795474755272164,1.5324230450920568e-05,89
200821341,8.036728873067307e-06,0.0014126628548782137,0.04965938944836084,1.6100623050178197e-05,90
391205444,9.590997986932367e-05,0.0028930878739884414,0.04981748672442713,4.196687174366167e-05,94
421505760,3.0438330196806457e-05,0.0013347858852778636,0.050928796125692094,0.00016570583655800937,87
208560529,3.2568424708717506e-06,0.0013600273409735554,0.049279261812726516,0.00023975115009688597,90
465740266,3.265033114740069e-05,0.0013347858852778636,0.0495984106652661,1.5255619990807263e-05,92
201643163,0.00016248995806929218,0.004082522827564773,0.049809098767353184,2.4379864108973582e-05,94
382918042,8.302419655395723e-06,0.0013347858852778636,0.04975192264927212,2.052420880444668e-05,89
510175113,0.0001620562082767375,0.0013347858852778636,0.05362004204584456,1.5308235374329737e-05,90
256036558,0.00032006315783992645,0.0013347858852778636,0.05364897979758633,2.094618418029692e-05,87
205913680,0.00022780174816055393,0.0013347858852778636,0.05098249554370234,0.0004721426708081824,90
161116173,9.224035471712254e-06,0.0014907661275263132,0.049689074041021825,2.247434537932366e-05,98
237318788,1.3920902655578586e-05,0.0013347858852778636,0.04965305724871296,1.6148608279950693e-05,94
251302760,0.001037942315755767,0.016564150065522407,0.05245709520766975,0.0008884532640068606,94
550393244,0.0007954208355721555,0.0013347858852778636,0.05759077038308373,2.195418969782048e-05,89
205690130,3.317840365679432e-08,0.0013347858852778636,0.06657084549860853,0.0012015265818114903,90
237255751,1.6558366118732018e-05,0.0013347858852778636,0.049590093502487616,1.5543531369442242e-05,91
920103000,0.0003109880005713838,0.006593653743521357,0.055309501618596234,0.0021974191962020385,100
541275635,2.707088328585376e-05,0.0015024744628895238,0.04976212402945304,2.151800816841917e-05,90
540321210,7.284021293549001e-06,0.0013347858852778636,0.04957292510787748,1.5516066139243508e-05,90
382258829,3.660752198707729e-05,0.0013347858852778636,0.04965488895386327,1.5255619990807263e-05,94
390969552,0.00045469265689715297,0.0013347858852778636,0.054373310075742434,8.387902348845996e-05,90
237142377,1.0552665085403705e-05,0.0013347858852778636,0.04969389155393041,1.609746612716685e-05,90
450311105,1.7138065746966703e-05,0.0013347858852778636,0.04961992746333244,1.6118512280575836e-05,94
720683938,0.00012860965400892356,0.003507558090977212,0.050141333673124164,0.0003645294791973366,94
470090390,6.892849964292639e-06,0.0013347858852778636,0.049569963805836864,1.532086306637513e-05,97
112596492,4.559468181255847e-07,0.0013347858852778636,0.04974733502333398,1.5863011978190704e-05,95
621182845,4.586614147884133e-06,0.0013408272357867102,0.04975887877227126,1.7881022397811674e-05,81
160743158,0.00026318858015960523,0.0057705004241770845,0.04688295348504343,0.0032234114930442884,94
943382412,7.152730865521752e-05,0.0020364946891923735,0.05024969367784851,0.00018628223982291033,92
330836931,6.085165213525201e-05,0.0015168479251739322,0.050032370749949415,6.695412784001869e-05,85
946109289,3.190708219487369e-05,0.0013347858852778636,0.05045738274686936,2.2402157073130825e-05,90
261999591,4.86109003268125e-07,0.0013356772320742508,0.0495630520265173,1.8954481452437188e-05,81
411983677,1.1048320566687819e-05,0.0014631838961047757,0.04957616414138494,4.151985144525473e-05,94
391566081,2.1948407171053755e-06,0.0013347858852778636,0.04982718943270262,1.5255619990807263e-05,90
363665972,6.375700265635104e-06,0.0013347858852778636,0.049562233613343325,0.00011416875270544487,90
596194363,0.0035950671003288975,0.0013347858852778636,0.13733036851958447,0.228867841958643,94
522275123,0.00015989905564922288,0.0013347858852778636,0.05224148145633265,6.442574820022973e-05,92
43396766,0.0010922075423008347,0.0013347858852778636,0.06592976970090172,0.00034445713130658095,90
522216665,2.455143303252988e-05,0.001337650574842919,0.05003358281052456,1.9844102357035183e-05,42
611479763,4.353457528364807e-06,0.0013446897385710548,0.050940042694180274,1.5255619990807263e-05,83
596173057,0.00024475711305984655,0.0013347858852778636,0.058141123680128706,4.399761508609508e-05,90
61561317,5.454998099975316e-05,0.0013347858852778636,0.05010830268857359,2.753647142802089e-05,90
411279468,0.00020744168751584134,0.0027872295476788385,0.049784312984346685,8.369287026155745e-05,88
160953368,0.00021247774750602423,0.0031323684359005925,0.052741870706902394,0.0003340030859852676,90
611462062,0.005341969030180358,0.001401636895006904,0.1007669683986833,0.0013720297838083117,55
561079943,9.639781660941065e-05,0.0013347858852778636,0.05095296576494024,5.122781062821938e-05,90
261409964,8.244262277052921e-06,0.0014741979713521337,0.05111664100912193,0.00018038658086845006,94
134236650,3.569328565683447e-06,0.0013951122364573496,0.04994953014384284,8.55966000681676e-05,94
363605403,1.890817604338528e-05,0.001384303170973161,0.04962407515329162,2.2602937376652585e-05,83
956113643,6.171534484262491e-06,0.0013347858852778636,0.04968238514703909,1.5255619990807263e-05,90
471994752,8.382481222560485e-06,0.0013972475072273616,0.04964143414792801,1.583438920955448e-05,104
593093838,3.069421094804482e-05,0.0017933793552850985,0.052499744491912755,1.973687220541638e-05,94
463144203,1.7130949813967056e-06,0.001359050325846182,0.049582386648772805,1.5255619990807263e-05,88
742634199,0.00017852572772583607,0.0016199950716445242,0.050753757230148945,0.0018864214500466034,82
204121892,9.80657561641182e-06,0.0013893561169233469,0.049562233613343325,1.5255619990807263e-05,82
561369199,1.6544661358880844e-05,0.0013347858852778636,0.050058495400895464,2.902843324318416e-05,90
222606679,5.929094939801237e-06,0.0014350420969721732,0.04944675800396522,0.00011245959458710083,94
840867773,8.119783231806407e-05,0.0013347858852778636,0.05065542667660225,0.00014999477780743155,90
743000910,5.5216038185255184e-05,0.0013347858852778636,0.04959253396078302,2.16496518579924e-05,88
954867232,5.018372650545895e-06,0.0013347858852778636,0.05237262827766565,1.6672026115232263e-05,94
541375229,4.356341970342031e-05,0.0017790925517170058,0.05032665835743129,3.788339182848246e-05,94
800588914,8.72264039014859e-06,0.001336903329111948,0.04960324257042158,1.5284874144045758e-05,90
270759192,8.56005742712783e-06,0.0014753938616372865,0.0497494246219892,1.5297186143790018e-05,92
593435235,8.002736383248413e-05,0.001359000806579716,0.0496353003278993,4.163307975059509e-05,144
743043913,0.00016958433828421682,0.00238547775806988,0.051898032656363696,4.465446553398964e-05,82
510209877,4.282749166961722e-05,0.0020180289547272186,0.04994016156908277,0.00011785140862894987,94
860666998,5.010319639949585e-05,0.001479600028130905,0.04333788907460994,0.0018655556621723288,94
251753030,4.4444067658557796e-05,0.0013347858852778636,0.049814691516695105,1.7012131954321536e-05,92
204613795,3.204055718504815e-05,0.0013607646828512334,0.050329664003151496,2.0366678346180393e-05,114
330147824,9.108359099139377e-05,0.001423168862451631,0.05148296959183479,5.2509521370826843e-05,90
411973442,0.0029934156387331945,0.0013523305613867519,0.10594894551054759,0.001457555247877957,20
222360736,3.615842754887729e-05,0.0013347858852778636,0.05001912093628729,2.940589600457439e-05,90
522151557,0.00038456463936315015,0.0013347858852778636,0.05269677901946576,0.00010479616397705248,90
363350532,0.00012217600135066992,0.0014102235358121008,0.05137771442264023,8.296614658434504e-05,114
237123046,2.1850804682626487e-05,0.001371697546501587,0.050410260196703964,2.021514604163567e-05,81
43346273,7.136914752710601e-05,0.0013347858852778636,0.050104117656568456,1.6606993501198488e-05,88
462465621,3.060753127035364e-05,0.0013369404685617974,0.049643230066950934,2.4370603801473625e-05,47
590718617,1.124384766396621e-05,0.0013347858852778636,0.04972951080904165,1.5255619990807263e-05,90
580462061,3.801079568807781e-05,0.0013347858852778636,0.05023192897744194,1.8665412535364717e-05,95
161493611,5.635526098972144e-05,0.0013347858852778636,0.05110392059675723,1.5255619990807263e-05,94
420524675,3.2292279654451336e-06,0.0013893927611805317,0.050071404857367836,4.38117775514937e-05,94
311366629,3.679959361071799e-05,0.001501131500382967,0.04956836860031097,8.27284302815905e-05,94
461452896,8.048213930361388e-05,0.0013347858852778636,0.05779751306462726,1.5255619990807263e-05,92
460742795,1.807710534984616e-05,0.0015520947486590702,0.04930752390682418,0.0012670332604508058,94
43455405,0.0003132962569613601,0.0066324902186326124,0.04923376830931615,0.0008280168141853049,94
261407220,1.6827219537949164e-05,0.0014078238321591605,0.049662738563107954,0.0004911656574899658,82
581636513,0.00040639717103264174,0.0013347858852778636,0.05146288346090432,0.00017056002661102577,90
752023666,6.08605543724203e-06,0.0013347858852778636,0.04966941228688451,1.5255619990807263e-05,90
471154832,2.707275744104708e-06,0.0013347858852778636,0.04965919029078238,1.5309498143534277e-05,90
481113679,2.015126804270648e-06,0.0013347858852778636,0.04999882670124652,1.5255619990807263e-05,104
561065000,0.00030196555391765335,0.0013347858852778636,0.050250986646189905,0.00029037830350681277,90
201588459,4.249395061255554e-05,0.002053366893662654,0.04762068877974019,0.0018851481577653595,94
582198010,4.682166779068705e-06,0.0013347858852778636,0.04989429503419245,1.5111243378421594e-05,92
363818738,9.416763049670619e-05,0.0015649846137201586,0.05154683304798,6.49311715743466e-05,90
311489761,2.0893023527813804e-06,0.0013347858852778636,0.050356436694186824,1.5255619990807263e-05,94
410706141,0.0006058791164567165,0.00601672655840375,0.050057400034213946,0.0043480060709153254,95
222894544,1.1034527955811959e-05,0.0013347858852778636,0.05000044991330688,1.5255619990807263e-05,90
371382558,6.2597954803980406e-06,0.0013347858852778636,0.04980211152598241,1.5255619990807263e-05,92
750851201,0.00020802329058294426,0.0016836733819710907,0.05406730990215716,9.198316055089254e-05,83
591005169,0.00027696651991434315,0.0013347858852778636,0.053454051983792945,4.7863898698093515e-05,90
262681792,0.0009841359351126396,0.001539575782903812,0.0866396738364908,0.000163558181833389,141
453593064,1.5058573425275373e-05,0.0013347858852778636,0.049628042745674956,1.5255619990807263e-05,92
261670950,2.0137475431830617e-05,0.0013347858852778636,0.050601684470831,9.519964417638844e-05,90
591739036,0.0002720477410421174,0.00537402243644675,0.07052514800338068,0.0006606040293550595,94
113637961,0.0006243686823674681,0.01136689259303786,0.0521595658438229,0.00033061181405571007,94
232430389,6.252620980048601e-06,0.0013347858852778636,0.04963121720856127,1.530855106663087e-05,90
841027205,2.347613649036087e-06,0.0013347858852778636,0.04994006237927319,1.5305604605153615e-05,90
756579744,4.7128326434194515e-05,0.0013347858852778636,0.05141409763377509,1.5255619990807263e-05,94
200978565,5.9042126012423865e-05,0.0013355687848806905,0.050629720178775026,2.5514777931553343e-05,56
421305356,4.560844513975943e-06,0.0013347858852778636,0.04964023336776258,1.5255619990807263e-05,94
150571290,0.0002645752500169399,0.005805555112908334,0.0527395236037219,0.0010366106073909204,94
261774290,3.4771669840517935e-05,0.0019227816168359405,0.05010947624016384,1.6287723353984114e-05,94
222219511,9.838872581454256e-05,0.002998558464441616,0.0498433204185984,4.8627558374538705e-05,90
561518201,0.00021424639361869801,0.0013347858852778636,0.05512806089604868,0.00018702495857671357,94
580943709,1.9376158451892983e-05,0.0013347858852778636,0.050296040602600935,1.5255619990807263e-05,90
410855906,8.856191517877782e-05,0.0013347858852778636,0.0507580426189026,3.653791124104575e-05,94
570351757,0.0006419680538450663,0.0013347858852778636,0.06702981036183872,0.0020261670668361583,94
421378576,0.00019007740538030558,0.0013347858852778636,0.05111548457263608,0.0003678651892818944,94
391870694,2.4438485898457282e-05,0.0013347858852778636,0.04962941662178259,1.5255619990807263e-05,94
340613260,6.667222177588989e-05,0.0013347858852778636,0.050025423184502475,9.681693583510224e-05,95
237050237,4.144313522259931e-06,0.0013369795887823055,0.04957996563945968,1.5255619990807263e-05,113
510436665,1.8960271701024677e-05,0.0013548411881965758,0.05041064528655293,0.00019313234183446828,114
203899237,2.1554980998830428e-05,0.0013347858852778636,0.06312007870075798,1.67702064208852e-05,92
620672999,8.103442941214622e-05,0.0014828257131484972,0.0510412532530217,1.5255619990807263e-05,83
650181758,5.978203662601276e-06,0.0013347858852778636,0.04972638302371279,1.6079155973701026e-05,90
201680481,0.0,0.0013347858852778636,0.04987200299969277,5.722322834983825e-05,128
390635400,0.00015422291309317044,0.0013347858852778636,0.05279378587527908,7.592305134602666e-05,84
742830491,1.8964605684909233e-05,0.0013405053605546815,0.050357401752687124,1.9607333131184046e-05,112
311417745,5.078023496308374e-06,0.0013347858852778636,0.04980314971265605,1.5255619990807263e-05,92
952504946,2.0094516280758668e-05,0.0016742097549567818,0.04956125027279969,5.554721792311336e-05,95
50453083,3.16851705065143e-05,0.0018705422570630095,0.04915467435515432,0.00045375285765170836,94
516016910,6.64800915848994e-06,0.0013347858852778636,0.049876783170555404,1.5255619990807263e-05,95
541920770,0.0028068133563364326,0.040514029892661736,0.07701389289853969,0.0015535561191146257,94
130453215,4.320601245131865e-06,0.0013347858852778636,0.049702498117565094,2.371638412275518e-05,94
946102864,1.7295963322004156e-05,0.001366161787703358,0.04967708140957372,1.5255619990807263e-05,90
870676662,1.0822338447517932e-05,0.0013347858852778636,0.05010852362901219,1.5255619990807263e-05,91
455607401,1.895341932109909e-05,0.0013347858852778636,0.049812553295584205,1.758216701940402e-05,90
311695775,2.889654471354942e-06,0.0013836014829673381,0.049802101412511623,4.286333264811758e-05,94
463894713,0.0001197684733027973,0.0013410391782471844,0.052464776388727964,9.729626197899198e-05,142
222551332,0.0,0.0013347858852778636,0.04956552165828611,1.6216587355461728e-05,95
264322369,0.00010676429608982767,0.0013347858852778636,0.05390535200311002,1.753554978960311e-05,90
411761590,0.0003474391184508433,0.0013347858852778636,0.056151895776691114,4.240652588837546e-05,90
320053249,0.0005389859786374136,0.0013347858852778636,0.05028988811154924,5.674800620586326e-05,90
753237665,1.4735838044250192e-06,0.0013347858852778636,0.04973833948005387,1.5255619990807263e-05,90
311710115,3.3666357531580865e-05,0.0014423308378032971,0.04973021408424058,3.308286946665897e-05,82
222535376,0.0007288998346934269,0.011325893116367372,0.0383558498343721,0.011128167084541446,94
20397683,0.00012024693926691766,0.0013347858852778636,0.05010916155563069,6.612543554953972e-05,90
510137037,9.715064132362851e-06,0.0013347858852778636,0.049596512444596424,1.9664894360757633e-05,90
237372791,1.0695715837269054e-05,0.0013347858852778636,0.05294183152832794,0.00011915185044809134,90
205889085,1.8561369481595856e-05,0.0016486622701943306,0.04911151589655545,0.0006633338206829724,94
590306124,8.466463873793777e-05,0.0013347858852778636,0.05257443947526448,0.0001231909229795776,94
390438279,1.405953157253469e-05,0.0013347858852778636,0.04978899668825725,1.818187716079318e-05,95
362788088,1.5780533146153224e-05,0.0013347858852778636,0.04961545536434899,3.4973550658155554e-05,90
436199203,0.00014019231379143267,0.0013347858852778636,0.052519089227639044,5.6258051754501986e-05,94
431204567,2.5751068058305907e-05,0.0013347858852778636,0.04990555988472397,1.5298343682227512e-05,87
260517014,0.00018949389887433447,0.0013347858852778636,0.050315115386453294,3.011167875914486e-05,92
820472704,0.0002311796200597695,0.0013347858852778636,0.057350794447573995,0.001413356747257573,92
133438221,0.00011333918391210312,0.0015922439795243379,0.05210853716005814,3.616234263346233e-05,82
410906127,0.00011124935445317362,0.0013347858852778636,0.05056544790502247,0.00011432365239453504,90
850276256,9.807571261358274e-06,0.0013347858852778636,0.04969858731620999,1.5255619990807263e-05,90
453638981,1.2544833488556148e-06,0.0013347858852778636,0.049567140591570365,1.5255619990807263e-05,90
204714573,4.717482890992883e-06,0.00141454458700392,0.05021049503204007,2.4770059793176248e-05,94
200275424,6.102088249247409e-05,0.0013418834817404291,0.050306348952184346,1.8987629144056347e-05,39
133712162,1.2218027676720468e-06,0.0013347858852778636,0.04993360687307771,1.5255619990807263e-05,91
43512550,0.0001618379277640652,0.0013347858852778636,0.050759784469754814,5.6530494210381355e-05,89
232265173,9.58129630543943e-06,0.0013347858852778636,0.049707042177782955,1.599623412926961e-05,90
943068338,3.7866485738191944e-05,0.0018067441101115955,0.04959321000740677,3.4134124829438e-05,94
341429875,0.0002656648077087831,0.0013553943184030004,0.05437240686500576,2.1130864176460808e-05,144
381860090,2.584457083224778e-05,0.0013347858852778636,0.05016829657520611,1.956187343982063e-05,90
264719856,1.032457454164133e-05,0.0013492484822419106,0.049959534311343534,4.467751107197249e-05,83
770322439,2.6046950309451755e-06,0.0013347858852778636,0.04959796722847032,1.5255619990807263e-05,90
133118570,2.1441331056560333e-05,0.0014287897943881815,0.05025337575917211,1.5940672284269876e-05,94
274126970,0.00037436844445225146,0.0013347858852778636,0.05026860003351441,0.00019906188509591702,91
364465366,0.00045506617017044724,0.0013347858852778636,0.057996086006677924,1.8526297461331295e-05,94
431329843,7.004309487680538e-05,0.001997523026483666,0.05318250918311802,0.0001918976692447299,90
521687849,3.159406899391387e-05,0.0013347858852778636,0.04967406370548451,2.564926285183679e-05,88
931249979,4.371762753542091e-05,0.002074059509540783,0.049727283900571594,0.0002778737314588616,94
576021166,2.079436682709029e-05,0.0013347858852778636,0.0502053394958196,3.409329529182456e-05,89
421688277,8.843289130718751e-06,0.0013347858852778636,0.04959784703375988,2.493685055894249e-05,106
